state,GEOID,votes_dem,votes_rep,votes_total,pct_dem_lead,official_boundary,FIPS,TOWN
NY,3.60591E+11,297,319,623,-0.0353,TRUE,36059,5
NY,3.60591E+11,336,403,756,-0.0886,TRUE,36059,5
NY,3.60591E+11,417,394,835,0.0275,TRUE,36059,5
NY,3.60591E+11,456,312,785,0.1834,TRUE,36059,5
NY,3.60591E+11,240,319,564,-0.1401,TRUE,36059,5
NY,3.60591E+11,323,278,614,0.0733,TRUE,36059,5
NY,3.60591E+11,164,384,552,-0.3986,TRUE,36059,5
NY,3.60591E+11,324,471,809,-0.1817,TRUE,36059,5
NY,3.60591E+11,314,340,660,-0.0394,TRUE,36059,5
NY,3.60591E+11,389,291,694,0.1412,TRUE,36059,5
NY,3.60591E+11,277,365,648,-0.1358,TRUE,36059,5
NY,3.60591E+11,165,300,472,-0.286,TRUE,36059,5
NY,3.60591E+11,83,203,290,-0.4138,TRUE,36059,5
NY,3.60591E+11,271,534,806,-0.3263,TRUE,36059,5
NY,3.60591E+11,340,653,999,-0.3133,TRUE,36059,5
NY,3.60591E+11,263,559,831,-0.3562,TRUE,36059,5
NY,3.60591E+11,259,489,768,-0.2995,TRUE,36059,5
NY,3.60591E+11,318,486,811,-0.2072,TRUE,36059,5
NY,3.60591E+11,172,316,499,-0.2886,TRUE,36059,5
NY,3.60591E+11,317,562,891,-0.275,TRUE,36059,5
NY,3.60591E+11,414,367,791,0.0594,TRUE,36059,5
NY,3.60591E+11,324,353,693,-0.0418,TRUE,36059,5
NY,3.60591E+11,413,501,923,-0.0953,TRUE,36059,5
NY,3.60591E+11,522,624,1163,-0.0877,TRUE,36059,5
NY,3.60591E+11,214,380,600,-0.2767,TRUE,36059,5
NY,3.60591E+11,517,557,1082,-0.037,TRUE,36059,5
NY,3.60591E+11,317,385,712,-0.0955,TRUE,36059,5
NY,3.60591E+11,374,585,973,-0.2169,TRUE,36059,5
NY,3.60591E+11,319,570,908,-0.2764,TRUE,36059,5
NY,3.60591E+11,380,359,747,0.0281,TRUE,36059,5
NY,3.60591E+11,406,367,781,0.0499,TRUE,36059,5
NY,3.60591E+11,307,332,649,-0.0385,TRUE,36059,5
NY,3.60591E+11,279,554,848,-0.3243,TRUE,36059,5
NY,3.60591E+11,386,219,606,0.2756,TRUE,36059,5
NY,3.60591E+11,22,50,72,-0.3889,TRUE,36059,5
NY,3.60591E+11,151,79,231,0.3117,TRUE,36059,5
NY,3.60591E+11,679,425,1110,0.2288,TRUE,36059,5
NY,3.60591E+11,315,241,566,0.1307,TRUE,36059,5
NY,3.60591E+11,363,223,594,0.2357,TRUE,36059,5
NY,3.60591E+11,475,363,861,0.1301,TRUE,36059,5
NY,3.60591E+11,471,445,931,0.0279,TRUE,36059,5
NY,3.60591E+11,395,305,717,0.1255,TRUE,36059,5
NY,3.60591E+11,254,198,460,0.1217,TRUE,36059,5
NY,3.60591E+11,540,344,894,0.2192,TRUE,36059,5
NY,3.60591E+11,252,347,608,-0.1563,TRUE,36059,5
NY,3.60591E+11,301,300,608,0.0016,TRUE,36059,5
NY,3.60591E+11,293,547,847,-0.2999,TRUE,36059,5
NY,3.60591E+11,135,175,311,-0.1286,TRUE,36059,5
NY,3.60591E+11,195,486,691,-0.4211,TRUE,36059,5
NY,3.60591E+11,247,768,1023,-0.5093,TRUE,36059,5
NY,3.60591E+11,380,796,1189,-0.3499,TRUE,36059,5
NY,3.60591E+11,33,123,157,-0.5732,TRUE,36059,5
NY,3.60591E+11,325,729,1062,-0.3804,TRUE,36059,5
NY,3.60591E+11,320,547,874,-0.2597,TRUE,36059,5
NY,3.60591E+11,207,340,558,-0.2384,TRUE,36059,5
NY,3.60591E+11,206,409,625,-0.3248,TRUE,36059,5
NY,3.60591E+11,239,617,862,-0.4385,TRUE,36059,5
NY,3.60591E+11,382,611,1003,-0.2283,TRUE,36059,5
NY,3.60591E+11,215,500,717,-0.3975,TRUE,36059,5
NY,3.60591E+11,189,400,590,-0.3576,TRUE,36059,5
NY,3.60591E+11,248,604,855,-0.4164,TRUE,36059,5
NY,3.60591E+11,244,624,875,-0.4343,TRUE,36059,5
NY,3.60591E+11,187,452,641,-0.4134,TRUE,36059,5
NY,3.60591E+11,90,146,236,-0.2373,TRUE,36059,5
NY,3.60591E+11,198,410,612,-0.3464,TRUE,36059,5
NY,3.60591E+11,264,661,930,-0.4269,TRUE,36059,5
NY,3.60591E+11,227,520,752,-0.3896,TRUE,36059,5
NY,3.60591E+11,278,586,866,-0.3557,TRUE,36059,5
NY,3.60591E+11,241,646,892,-0.454,TRUE,36059,5
NY,3.60591E+11,274,580,858,-0.3566,TRUE,36059,5
NY,3.60591E+11,237,441,687,-0.2969,TRUE,36059,5
NY,3.60591E+11,212,495,713,-0.3969,TRUE,36059,5
NY,3.60591E+11,209,514,728,-0.419,TRUE,36059,5
NY,3.60591E+11,326,795,1129,-0.4154,TRUE,36059,5
NY,3.60591E+11,308,644,957,-0.3511,TRUE,36059,5
NY,3.60591E+11,258,562,824,-0.3689,TRUE,36059,5
NY,3.60591E+11,243,486,736,-0.3302,TRUE,36059,5
NY,3.60591E+11,259,589,854,-0.3864,TRUE,36059,5
NY,3.60591E+11,416,778,1202,-0.3012,TRUE,36059,5
NY,3.60591E+11,221,418,649,-0.3035,TRUE,36059,5
NY,3.60591E+11,259,558,819,-0.3651,TRUE,36059,5
NY,3.60591E+11,322,632,961,-0.3226,TRUE,36059,5
NY,3.60591E+11,351,521,875,-0.1943,TRUE,36059,5
NY,3.60591E+11,117,226,345,-0.3159,TRUE,36059,5
NY,3.60591E+11,129,216,349,-0.2493,TRUE,36059,5
NY,3.60591E+11,0,1,1,-1,TRUE,36059,5
NY,3.60591E+11,11,25,36,-0.3889,TRUE,36059,5
NY,3.60591E+11,100,252,353,-0.4306,TRUE,36059,5
NY,3.60591E+11,136,159,301,-0.0764,TRUE,36059,5
